mineral_name,element,count,chem
Vuonnemite,O,25,Na_6_Na_2_Nb^5+^_2_Na_3_Ti^4+^(Si_2_O_7_)_2_(PO_4_)_2_O_2_(OF)
Vuonnemite,P,2,Na_6_Na_2_Nb^5+^_2_Na_3_Ti^4+^(Si_2_O_7_)_2_(PO_4_)_2_O_2_(OF)
Vuonnemite,Si,4,Na_6_Na_2_Nb^5+^_2_Na_3_Ti^4+^(Si_2_O_7_)_2_(PO_4_)_2_O_2_(OF)
Vuonnemite,Ti,1,Na_6_Na_2_Nb^5+^_2_Na_3_Ti^4+^(Si_2_O_7_)_2_(PO_4_)_2_O_2_(OF)
Vuorelainenite,Mn,1,Mn^2+^V^3+^_2_O_4_
Vuorelainenite,O,4,Mn^2+^V^3+^_2_O_4_
Vuorelainenite,V,2,Mn^2+^V^3+^_2_O_4_
Vuoriyarvite-K,H,28,"(K,Na,[box])_12_Nb^5+^_8_(Si_4_O_12_)_4_O_8_·12-16H_2_O"
Vuoriyarvite-K,K,6,"(K,Na,[box])_12_Nb^5+^_8_(Si_4_O_12_)_4_O_8_·12-16H_2_O"
Vuoriyarvite-K,Na,6,"(K,Na,[box])_12_Nb^5+^_8_(Si_4_O_12_)_4_O_8_·12-16H_2_O"
Vuoriyarvite-K,Nb,8,"(K,Na,[box])_12_Nb^5+^_8_(Si_4_O_12_)_4_O_8_·12-16H_2_O"
Vuoriyarvite-K,O,70,"(K,Na,[box])_12_Nb^5+^_8_(Si_4_O_12_)_4_O_8_·12-16H_2_O"
Vuoriyarvite-K,Si,16,"(K,Na,[box])_12_Nb^5+^_8_(Si_4_O_12_)_4_O_8_·12-16H_2_O"
Vyacheslavite,H,1,U^4+^(PO_4_)(OH)
Vyacheslavite,O,5,U^4+^(PO_4_)(OH)
Vyacheslavite,P,1,U^4+^(PO_4_)(OH)
Vyacheslavite,U,1,U^4+^(PO_4_)(OH)
Vyalsovite,Al,1,CaFe^2+^AlS^2-^(OH)_5_
Vyalsovite,Ca,1,CaFe^2+^AlS^2-^(OH)_5_
Vyalsovite,Fe,1,CaFe^2+^AlS^2-^(OH)_5_
Vyalsovite,H,5,CaFe^2+^AlS^2-^(OH)_5_
Vyalsovite,O,5,CaFe^2+^AlS^2-^(OH)_5_
Vyalsovite,S,1,CaFe^2+^AlS^2-^(OH)_5_
Vymazalovaite,Bi,2,Pd_3_Bi_2_S_2_
Vymazalovaite,Pd,3,Pd_3_Bi_2_S_2_
Vymazalovaite,S,2,Pd_3_Bi_2_S_2_
Vysokyite,As,4,U^4+^[As^5+^O_2_(OH)_2_]_4_·4H_2_O
Vysokyite,H,16,U^4+^[As^5+^O_2_(OH)_2_]_4_·4H_2_O
Vysokyite,O,20,U^4+^[As^5+^O_2_(OH)_2_]_4_·4H_2_O
Vysokyite,U,1,U^4+^[As^5+^O_2_(OH)_2_]_4_·4H_2_O
Vysotskite,Ni,0.5,"(Pd^2+^,Ni^2+^)S^2-^"
Vysotskite,Pd,0.5,"(Pd^2+^,Ni^2+^)S^2-^"
Vysotskite,S,1,"(Pd^2+^,Ni^2+^)S^2-^"
Vyuntspakhkite-(Y),Al,0.5,"Y^3+^(Al,Si)(SiO_4_)(OH,O)_2_"
Vyuntspakhkite-(Y),H,0.5,"Y^3+^(Al,Si)(SiO_4_)(OH,O)_2_"
Vyuntspakhkite-(Y),O,5.5,"Y^3+^(Al,Si)(SiO_4_)(OH,O)_2_"
Vyuntspakhkite-(Y),Si,1.5,"Y^3+^(Al,Si)(SiO_4_)(OH,O)_2_"
Vyuntspakhkite-(Y),Y,1,"Y^3+^(Al,Si)(SiO_4_)(OH,O)_2_"
Wadalite,Al,5,Ca_6_Al_5_Si_2_O_16_Cl_3_
Wadalite,Ca,6,Ca_6_Al_5_Si_2_O_16_Cl_3_
Wadalite,Cl,3,Ca_6_Al_5_Si_2_O_16_Cl_3_
Wadalite,O,16,Ca_6_Al_5_Si_2_O_16_Cl_3_
Wadalite,Si,2,Ca_6_Al_5_Si_2_O_16_Cl_3_
Wadeite,K,2,K_2_Zr^4+^Si_3_O_9_
Wadeite,O,9,K_2_Zr^4+^Si_3_O_9_
Wadeite,Si,3,K_2_Zr^4+^Si_3_O_9_
Wadeite,Zr,1,K_2_Zr^4+^Si_3_O_9_
Wagnerite,F,1,Mg_2_PO_4_F
Wagnerite,Mg,2,Mg_2_PO_4_F
Wagnerite,O,4,Mg_2_PO_4_F
Wagnerite,P,1,Mg_2_PO_4_F
Waimirite-(Y),F,3,Y^3+^F_3_
Waimirite-(Y),Y,1,Y^3+^F_3_
Wairakite,Al,2,Ca(Si_4_Al_2_)O_12_·2H_2_O
Wairakite,Ca,1,Ca(Si_4_Al_2_)O_12_·2H_2_O
Wairakite,H,4,Ca(Si_4_Al_2_)O_12_·2H_2_O
Wairakite,O,14,Ca(Si_4_Al_2_)O_12_·2H_2_O
Wairakite,Si,4,Ca(Si_4_Al_2_)O_12_·2H_2_O
Wairauite,Co,1,CoFe
Wairauite,Fe,1,CoFe
Wakabayashilite,As,7,"(As,Sb)_6_As_4_S_14_"
Wakabayashilite,S,14,"(As,Sb)_6_As_4_S_14_"
Wakabayashilite,Sb,3,"(As,Sb)_6_As_4_S_14_"
Wakefieldite-(Ce),Ce,1,Ce^3+^V^5+^O_4_
Wakefieldite-(Ce),O,4,Ce^3+^V^5+^O_4_
Wakefieldite-(Ce),V,1,Ce^3+^V^5+^O_4_
Wakefieldite-(La),La,1,La^3+^V^5+^O_4_
Wakefieldite-(La),O,4,La^3+^V^5+^O_4_
Wakefieldite-(La),V,1,La^3+^V^5+^O_4_
Wakefieldite-(Y),O,4,Y^3+^V^5+^O_4_
Wakefieldite-(Y),V,1,Y^3+^V^5+^O_4_
Wakefieldite-(Y),Y,1,Y^3+^V^5+^O_4_
Walentaite,As,3,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,Ca,0.25,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,Fe,3.25,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,H,10.25,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,Mn,0.25,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,Na,0.25,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,O,19.75,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walentaite,P,2,"Fe^3+^_3_(Ca,Mn^2+^,Fe^2+^,Na,[box])(As^3+^_3_O_6_)(PO_4_)_2_(O,OH)(H_2_O)_5_"
Walfordite,Fe,0.25,"(Fe^3+^,Te^6+^,Ti^4+^,Mg)Te^4+^_3_O_8_"
Walfordite,Mg,0.25,"(Fe^3+^,Te^6+^,Ti^4+^,Mg)Te^4+^_3_O_8_"
Walfordite,O,8,"(Fe^3+^,Te^6+^,Ti^4+^,Mg)Te^4+^_3_O_8_"
Walfordite,Te,3.25,"(Fe^3+^,Te^6+^,Ti^4+^,Mg)Te^4+^_3_O_8_"
Walfordite,Ti,0.25,"(Fe^3+^,Te^6+^,Ti^4+^,Mg)Te^4+^_3_O_8_"
Walkerite,B,52,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Walkerite,Ca,16,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Walkerite,Cl,6,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Walkerite,H,104,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Walkerite,Li,1,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Walkerite,Mg,1,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Walkerite,O,144,"Ca_16_(Mg,Li)_2_[B_13_O_17_(OH)_12_]_4_Cl_6_·28H_2_O"
Wallisite,As,2,CuPbTlAs_2_S_5_
Wallisite,Cu,1,CuPbTlAs_2_S_5_
Wallisite,Pb,1,CuPbTlAs_2_S_5_
Wallisite,S,5,CuPbTlAs_2_S_5_
Wallisite,Tl,1,CuPbTlAs_2_S_5_
Wallkilldellite,As,4,Ca_4_Mn^2+^_6_(As^5+^O_4_)_4_(OH)_8_·18H_2_O
Wallkilldellite,Ca,4,Ca_4_Mn^2+^_6_(As^5+^O_4_)_4_(OH)_8_·18H_2_O
Wallkilldellite,H,44,Ca_4_Mn^2+^_6_(As^5+^O_4_)_4_(OH)_8_·18H_2_O
Wallkilldellite,Mn,6,Ca_4_Mn^2+^_6_(As^5+^O_4_)_4_(OH)_8_·18H_2_O
Wallkilldellite,O,42,Ca_4_Mn^2+^_6_(As^5+^O_4_)_4_(OH)_8_·18H_2_O
Wallkilldellite-(Fe),As,0.4,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Wallkilldellite-(Fe),Ca,2,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Wallkilldellite-(Fe),Cu,2,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Wallkilldellite-(Fe),Fe,6,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Wallkilldellite-(Fe),H,44,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Wallkilldellite-(Fe),O,29.2,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Wallkilldellite-(Fe),Si,0.4,"(Ca,Cu^2+^)_4_Fe^2+^_6_(As^5+^O_4_,SiO_4_)_4_(OH)_8_·18H_2_O"
Walpurgite,As,2,Bi^3+^_4_O_4_(U^6+^O_2_)(As^5+^O_4_)_2_·2H_2_O
Walpurgite,Bi,4,Bi^3+^_4_O_4_(U^6+^O_2_)(As^5+^O_4_)_2_·2H_2_O
Walpurgite,H,4,Bi^3+^_4_O_4_(U^6+^O_2_)(As^5+^O_4_)_2_·2H_2_O
Walpurgite,O,16,Bi^3+^_4_O_4_(U^6+^O_2_)(As^5+^O_4_)_2_·2H_2_O
Walpurgite,U,1,Bi^3+^_4_O_4_(U^6+^O_2_)(As^5+^O_4_)_2_·2H_2_O
Walstromite,Ba,1,BaCa_2_Si_3_O_9_
Walstromite,Ca,2,BaCa_2_Si_3_O_9_
Walstromite,O,9,BaCa_2_Si_3_O_9_
Walstromite,Si,3,BaCa_2_Si_3_O_9_
Walthierite,Al,3,Ba_0.5_Al_3_(S^6+^O_4_)_2_(OH)_6_
Walthierite,Ba,0.5,Ba_0.5_Al_3_(S^6+^O_4_)_2_(OH)_6_
Walthierite,H,6,Ba_0.5_Al_3_(S^6+^O_4_)_2_(OH)_6_
Walthierite,O,14,Ba_0.5_Al_3_(S^6+^O_4_)_2_(OH)_6_
Walthierite,S,2,Ba_0.5_Al_3_(S^6+^O_4_)_2_(OH)_6_
Wampenite,C,18,C_18_H_16_
Wampenite,H,16,C_18_H_16_
Wardite,Al,3,NaAl_3_(PO_4_)_2_(OH)_4_·2H_2_O
Wardite,H,8,NaAl_3_(PO_4_)_2_(OH)_4_·2H_2_O
Wardite,Na,1,NaAl_3_(PO_4_)_2_(OH)_4_·2H_2_O
Wardite,O,14,NaAl_3_(PO_4_)_2_(OH)_4_·2H_2_O
Wardite,P,2,NaAl_3_(PO_4_)_2_(OH)_4_·2H_2_O
Wardsmithite,B,24,Ca_5_Mg(B_4_O_7_)_6_·30H_2_O
Wardsmithite,Ca,5,Ca_5_Mg(B_4_O_7_)_6_·30H_2_O
Wardsmithite,H,60,Ca_5_Mg(B_4_O_7_)_6_·30H_2_O
Wardsmithite,Mg,1,Ca_5_Mg(B_4_O_7_)_6_·30H_2_O
Wardsmithite,O,72,Ca_5_Mg(B_4_O_7_)_6_·30H_2_O
Warikahnite,As,2,Zn^2+^_3_(As^5+^O_4_)_2_·2H_2_O
Warikahnite,H,4,Zn^2+^_3_(As^5+^O_4_)_2_·2H_2_O
Warikahnite,O,10,Zn^2+^_3_(As^5+^O_4_)_2_·2H_2_O
Warikahnite,Zn,3,Zn^2+^_3_(As^5+^O_4_)_2_·2H_2_O
Warkite,Al,6,Ca_2_Sc^3+^_6_Al_6_O_20_
Warkite,Ca,2,Ca_2_Sc^3+^_6_Al_6_O_20_
Warkite,O,20,Ca_2_Sc^3+^_6_Al_6_O_20_
Warkite,Sc,6,Ca_2_Sc^3+^_6_Al_6_O_20_
Warwickite,Al,0.4,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Warwickite,B,1,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Warwickite,Cr,0.4,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Warwickite,Fe,0.4,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Warwickite,Mg,0.4,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Warwickite,O,4,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Warwickite,Ti,0.4,"(Mg,Ti^4+^,Fe^3+^,Cr^3+^,Al)_2_O(BO_3_)"
Watanabeite,As,2,Cu_4_As_2_S_5_
Watanabeite,Cu,4,Cu_4_As_2_S_5_
Watanabeite,S,5,Cu_4_As_2_S_5_
Watatsumiite,K,1,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Watatsumiite,Li,1,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Watatsumiite,Mn,2,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Watatsumiite,Na,2,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Watatsumiite,O,24,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Watatsumiite,Si,8,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Watatsumiite,V,2,KNa_2_LiMn^2+^_2_V^4+^_2_Si_8_O_24_
Waterhouseite,H,8,Mn^2+^_7_(P^5+^O_4_)_2_(OH)_8_
Waterhouseite,Mn,7,Mn^2+^_7_(P^5+^O_4_)_2_(OH)_8_
Waterhouseite,O,16,Mn^2+^_7_(P^5+^O_4_)_2_(OH)_8_
Waterhouseite,P,2,Mn^2+^_7_(P^5+^O_4_)_2_(OH)_8_
Watkinsonite,Bi,4,PbCu_2_Bi_4_Se_8_
Watkinsonite,Cu,2,PbCu_2_Bi_4_Se_8_
Watkinsonite,Pb,1,PbCu_2_Bi_4_Se_8_
Watkinsonite,Se,8,PbCu_2_Bi_4_Se_8_
Wattersite,Cr,1,Hg^1+^_4_Hg^2+^O_2_(Cr^6+^O_4_)
Wattersite,Hg,5,Hg^1+^_4_Hg^2+^O_2_(Cr^6+^O_4_)
Wattersite,O,6,Hg^1+^_4_Hg^2+^O_2_(Cr^6+^O_4_)
Wattevilleite,Ca,1,Na_2_Ca(S^6+^O_4_)_2_·4H_2_O
Wattevilleite,H,8,Na_2_Ca(S^6+^O_4_)_2_·4H_2_O
Wattevilleite,Na,2,Na_2_Ca(S^6+^O_4_)_2_·4H_2_O
Wattevilleite,O,12,Na_2_Ca(S^6+^O_4_)_2_·4H_2_O
Wattevilleite,S,2,Na_2_Ca(S^6+^O_4_)_2_·4H_2_O
Wavellite,Al,3,Al_3_(PO_4_)_2_(OH)_3_·5H_2_O
Wavellite,H,13,Al_3_(PO_4_)_2_(OH)_3_·5H_2_O
Wavellite,O,16,Al_3_(PO_4_)_2_(OH)_3_·5H_2_O
Wavellite,P,2,Al_3_(PO_4_)_2_(OH)_3_·5H_2_O
Wawayandaite,B,1,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,Be,9,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,Ca,6,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,Cl,7.5,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,H,3.75,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,Mn,2,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,O,26.75,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Wawayandaite,Si,6,"Ca_6_Be_9_Mn^2+^_2_BSi_6_O_23_(OH,Cl)_15_"
Waylandite,Al,3,Bi^3+^Al_3_(PO_4_)_2_(OH)_6_
Waylandite,Bi,1,Bi^3+^Al_3_(PO_4_)_2_(OH)_6_
Waylandite,H,6,Bi^3+^Al_3_(PO_4_)_2_(OH)_6_
Waylandite,O,14,Bi^3+^Al_3_(PO_4_)_2_(OH)_6_
Waylandite,P,2,Bi^3+^Al_3_(PO_4_)_2_(OH)_6_
Wayneburnhamite,Ca,6,Pb^2+^_9_Ca_6_(Si_2_O_7_)_3_(SiO_4_)_3_
Wayneburnhamite,O,33,Pb^2+^_9_Ca_6_(Si_2_O_7_)_3_(SiO_4_)_3_
Wayneburnhamite,Pb,9,Pb^2+^_9_Ca_6_(Si_2_O_7_)_3_(SiO_4_)_3_
Wayneburnhamite,Si,9,Pb^2+^_9_Ca_6_(Si_2_O_7_)_3_(SiO_4_)_3_
Weberite,Al,1,Na_2_MgAlF_7_
Weberite,F,7,Na_2_MgAlF_7_
Weberite,Mg,1,Na_2_MgAlF_7_
Weberite,Na,2,Na_2_MgAlF_7_
Weddellite,C,2,Ca(C_2_)^6+^O_4_·2H_2_O
Weddellite,Ca,1,Ca(C_2_)^6+^O_4_·2H_2_O
Weddellite,H,4,Ca(C_2_)^6+^O_4_·2H_2_O
Weddellite,O,6,Ca(C_2_)^6+^O_4_·2H_2_O
Weeksite,H,8,K_2_(U^6+^O_2_)_2_(Si_5_O_13_)·4H_2_O
Weeksite,K,2,K_2_(U^6+^O_2_)_2_(Si_5_O_13_)·4H_2_O
Weeksite,O,21,K_2_(U^6+^O_2_)_2_(Si_5_O_13_)·4H_2_O
Weeksite,Si,5,K_2_(U^6+^O_2_)_2_(Si_5_O_13_)·4H_2_O
Weeksite,U,2,K_2_(U^6+^O_2_)_2_(Si_5_O_13_)·4H_2_O
Wegscheiderite,C,4,Na_5_H_3_(CO_3_)_4_
Wegscheiderite,H,3,Na_5_H_3_(CO_3_)_4_
Wegscheiderite,Na,5,Na_5_H_3_(CO_3_)_4_
Wegscheiderite,O,12,Na_5_H_3_(CO_3_)_4_
Weibullite,Ag,0.3,"Ag_0.3_Pb_5.3_Bi_8.3_(S,Se)_18_"
Weibullite,Bi,8.3,"Ag_0.3_Pb_5.3_Bi_8.3_(S,Se)_18_"
Weibullite,Pb,5.3,"Ag_0.3_Pb_5.3_Bi_8.3_(S,Se)_18_"
Weibullite,S,9,"Ag_0.3_Pb_5.3_Bi_8.3_(S,Se)_18_"
Weibullite,Se,9,"Ag_0.3_Pb_5.3_Bi_8.3_(S,Se)_18_"
Weilite,As,1,Ca(As^5+^O_3_OH)
Weilite,Ca,1,Ca(As^5+^O_3_OH)
Weilite,H,1,Ca(As^5+^O_3_OH)
Weilite,O,4,Ca(As^5+^O_3_OH)
Weinebeneite,Be,3,CaBe_3_(PO_4_)_2_(OH)_2_·4H_2_O
Weinebeneite,Ca,1,CaBe_3_(PO_4_)_2_(OH)_2_·4H_2_O
Weinebeneite,H,10,CaBe_3_(PO_4_)_2_(OH)_2_·4H_2_O
Weinebeneite,O,14,CaBe_3_(PO_4_)_2_(OH)_2_·4H_2_O
Weinebeneite,P,2,CaBe_3_(PO_4_)_2_(OH)_2_·4H_2_O
Weishanite,Ag,0.333333333333333,"(Au,Ag,Hg)"
Weishanite,Au,0.333333333333333,"(Au,Ag,Hg)"
Weishanite,Hg,0.333333333333333,"(Au,Ag,Hg)"
Weissbergite,S,2,TlSbS_2_
Weissbergite,Sb,1,TlSbS_2_
Weissbergite,Tl,1,TlSbS_2_
Welinite,H,2,Mn^2+^_6_(W^6+^[box])(SiO_4_)_2_O_4_(OH)_2_
Welinite,Mn,6,Mn^2+^_6_(W^6+^[box])(SiO_4_)_2_O_4_(OH)_2_
Welinite,O,14,Mn^2+^_6_(W^6+^[box])(SiO_4_)_2_O_4_(OH)_2_
Welinite,Si,2,Mn^2+^_6_(W^6+^[box])(SiO_4_)_2_O_4_(OH)_2_
Welinite,W,1,Mn^2+^_6_(W^6+^[box])(SiO_4_)_2_O_4_(OH)_2_
Weloganite,C,6,Na_2_Sr_3_Zr^4+^(C^4+^O_3_)_6_·3H_2_O
Weloganite,H,6,Na_2_Sr_3_Zr^4+^(C^4+^O_3_)_6_·3H_2_O
Weloganite,Na,2,Na_2_Sr_3_Zr^4+^(C^4+^O_3_)_6_·3H_2_O
Weloganite,O,21,Na_2_Sr_3_Zr^4+^(C^4+^O_3_)_6_·3H_2_O
Weloganite,Sr,3,Na_2_Sr_3_Zr^4+^(C^4+^O_3_)_6_·3H_2_O
Weloganite,Zr,1,Na_2_Sr_3_Zr^4+^(C^4+^O_3_)_6_·3H_2_O
Welshite,Al,1,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,Be,3,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,Ca,4,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,Fe,2,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,Mg,9,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,O,40,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,Sb,3,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Welshite,Si,6,Ca_4_(Mg_9_Sb^5+^_3_)O_4_[Si_6_Be_3_AlFe^3+^_2_O_36_]
Wendwilsonite,As,2,Ca_2_Mg(As^5+^O_4_)_2_·2H_2_O
Wendwilsonite,Ca,2,Ca_2_Mg(As^5+^O_4_)_2_·2H_2_O
Wendwilsonite,H,4,Ca_2_Mg(As^5+^O_4_)_2_·2H_2_O
Wendwilsonite,Mg,1,Ca_2_Mg(As^5+^O_4_)_2_·2H_2_O
Wendwilsonite,O,10,Ca_2_Mg(As^5+^O_4_)_2_·2H_2_O
Werdingite,Al,14,Mg_2_Al_14_Si_4_B_4_O_37_
Werdingite,B,4,Mg_2_Al_14_Si_4_B_4_O_37_
Werdingite,Mg,2,Mg_2_Al_14_Si_4_B_4_O_37_
Werdingite,O,37,Mg_2_Al_14_Si_4_B_4_O_37_
Werdingite,Si,4,Mg_2_Al_14_Si_4_B_4_O_37_
Wermlandite,Al,2,Mg_8_Al_2_(OH)_18_(S^6+^O_4_)_2_·12H_2_O
Wermlandite,H,42,Mg_8_Al_2_(OH)_18_(S^6+^O_4_)_2_·12H_2_O
Wermlandite,Mg,8,Mg_8_Al_2_(OH)_18_(S^6+^O_4_)_2_·12H_2_O
Wermlandite,O,38,Mg_8_Al_2_(OH)_18_(S^6+^O_4_)_2_·12H_2_O
Wermlandite,S,2,Mg_8_Al_2_(OH)_18_(S^6+^O_4_)_2_·12H_2_O
Wernerbaurite,Ca,2,(N^3-^H_4_)_2_Ca_2_(V^5+^_10_O_28_)·16H_2_O
Wernerbaurite,H,40,(N^3-^H_4_)_2_Ca_2_(V^5+^_10_O_28_)·16H_2_O
Wernerbaurite,N,2,(N^3-^H_4_)_2_Ca_2_(V^5+^_10_O_28_)·16H_2_O
Wernerbaurite,O,44,(N^3-^H_4_)_2_Ca_2_(V^5+^_10_O_28_)·16H_2_O
Wernerbaurite,V,10,(N^3-^H_4_)_2_Ca_2_(V^5+^_10_O_28_)·16H_2_O
Wernerkrauseite,Ca,1,CaFe^3+^_2_Mn^4+^O_6_
Wernerkrauseite,Fe,2,CaFe^3+^_2_Mn^4+^O_6_
Wernerkrauseite,Mn,1,CaFe^3+^_2_Mn^4+^O_6_
Wernerkrauseite,O,6,CaFe^3+^_2_Mn^4+^O_6_
Wesselsite,Cu,1,SrCu^2+^Si_4_O_10_
Wesselsite,O,10,SrCu^2+^Si_4_O_10_
Wesselsite,Si,4,SrCu^2+^Si_4_O_10_
Wesselsite,Sr,1,SrCu^2+^Si_4_O_10_
Westerveldite,As,1,FeAs
Westerveldite,Fe,1,FeAs
Wetherillite,H,36,Na_2_Mg(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Wetherillite,Mg,1,Na_2_Mg(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Wetherillite,Na,2,Na_2_Mg(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Wetherillite,O,38,Na_2_Mg(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Wetherillite,S,4,Na_2_Mg(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Wetherillite,U,2,Na_2_Mg(U^6+^O_2_)_2_(S^6+^O_4_)_4_·18H_2_O
Wheatleyite,C,4,Na_2_Cu^2+^((C_2_)^6+^O_4_)_2_·2H_2_O
Wheatleyite,Cu,1,Na_2_Cu^2+^((C_2_)^6+^O_4_)_2_·2H_2_O
Wheatleyite,H,4,Na_2_Cu^2+^((C_2_)^6+^O_4_)_2_·2H_2_O
Wheatleyite,Na,2,Na_2_Cu^2+^((C_2_)^6+^O_4_)_2_·2H_2_O
Wheatleyite,O,10,Na_2_Cu^2+^((C_2_)^6+^O_4_)_2_·2H_2_O
Whelanite,C,1,Cu^2+^_2_Ca_6_[Si_6_O_17_(OH)](CO_3_)(OH)_3_·2H_2_O
Whelanite,Ca,6,Cu^2+^_2_Ca_6_[Si_6_O_17_(OH)](CO_3_)(OH)_3_·2H_2_O
Whelanite,Cu,2,Cu^2+^_2_Ca_6_[Si_6_O_17_(OH)](CO_3_)(OH)_3_·2H_2_O
Whelanite,H,8,Cu^2+^_2_Ca_6_[Si_6_O_17_(OH)](CO_3_)(OH)_3_·2H_2_O
Whelanite,O,26,Cu^2+^_2_Ca_6_[Si_6_O_17_(OH)](CO_3_)(OH)_3_·2H_2_O
